"BehaviorSpace results (NetLogo 6.2.2)"
"./baby_2.nlogo"
"experiment_test"
"03/06/2022 23:36:18:948 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","ticks_stop","enable_conflict","A_number_citizens","conflict_count_per_cycle","enable_reproduce","A_tough_loose","b","B_tough_loose","B_number_citizens","[step]","count A_citizens","count B_citizens"
"6","300","true","150","4","true","0.3","0.23","0.3","250","4","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","8","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","7","135","82"
"5","300","true","150","4","true","0.3","0.23","0.3","150","8","135","82"
"7","300","true","150","4","true","0.5","0.23","0.3","150","7","150","150"
"2","300","true","150","2","true","0.3","0.23","0.3","250","5","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","9","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","7","150","150"
"8","300","true","150","4","true","0.5","0.23","0.3","250","5","150","250"
"6","300","true","150","4","true","0.3","0.23","0.3","250","5","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","10","82","135"
"4","300","true","150","2","true","0.5","0.23","0.3","250","5","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","9","135","82"
"3","300","true","150","2","true","0.5","0.23","0.3","150","8","150","150"
"7","300","true","150","4","true","0.5","0.23","0.3","150","8","150","150"
"1","300","true","150","2","true","0.3","0.23","0.3","150","11","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","6","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","10","135","82"
"3","300","true","150","2","true","0.5","0.23","0.3","150","9","150","150"
"6","300","true","150","4","true","0.3","0.23","0.3","250","6","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","9","150","150"
"4","300","true","150","2","true","0.5","0.23","0.3","250","6","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","12","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","11","135","82"
"7","300","true","150","4","true","0.5","0.23","0.3","150","10","150","150"
"3","300","true","150","2","true","0.5","0.23","0.3","150","10","150","150"
"8","300","true","150","4","true","0.5","0.23","0.3","250","6","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","13","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","7","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","12","135","82"
"6","300","true","150","4","true","0.3","0.23","0.3","250","7","150","250"
"4","300","true","150","2","true","0.5","0.23","0.3","250","7","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","14","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","11","150","150"
"5","300","true","150","4","true","0.3","0.23","0.3","150","13","135","82"
"2","300","true","150","2","true","0.3","0.23","0.3","250","8","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","11","150","150"
"8","300","true","150","4","true","0.5","0.23","0.3","250","7","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","15","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","14","135","82"
"1","300","true","150","2","true","0.3","0.23","0.3","150","16","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","12","150","150"
"5","300","true","150","4","true","0.3","0.23","0.3","150","15","135","82"
"6","300","true","150","4","true","0.3","0.23","0.3","250","8","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","12","150","150"
"8","300","true","150","4","true","0.5","0.23","0.3","250","8","112","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","8","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","17","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","13","150","150"
"6","300","true","150","4","true","0.3","0.23","0.3","250","9","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","18","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","9","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","16","135","82"
"3","300","true","150","2","true","0.5","0.23","0.3","150","14","150","150"
"5","300","true","150","4","true","0.3","0.23","0.3","150","17","135","82"
"4","300","true","150","2","true","0.5","0.23","0.3","250","9","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","19","82","135"
"8","300","true","150","4","true","0.5","0.23","0.3","250","9","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","18","135","82"
"7","300","true","150","4","true","0.5","0.23","0.3","150","13","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","10","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","19","135","82"
"7","300","true","150","4","true","0.5","0.23","0.3","150","14","82","135"
"1","300","true","150","2","true","0.3","0.23","0.3","150","20","82","135"
"6","300","true","150","4","true","0.3","0.23","0.3","250","10","150","250"
"8","300","true","150","4","true","0.5","0.23","0.3","250","10","112","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","15","150","150"
"1","300","true","150","2","true","0.3","0.23","0.3","150","21","82","135"
"4","300","true","150","2","true","0.5","0.23","0.3","250","10","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","22","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","20","135","82"
"3","300","true","150","2","true","0.5","0.23","0.3","150","16","150","150"
"5","300","true","150","4","true","0.3","0.23","0.3","150","21","135","82"
"6","300","true","150","4","true","0.3","0.23","0.3","250","11","150","250"
"2","300","true","150","2","true","0.3","0.23","0.3","250","11","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","15","82","135"
"4","300","true","150","2","true","0.5","0.23","0.3","250","11","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","22","135","82"
"8","300","true","150","4","true","0.5","0.23","0.3","250","11","112","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","17","150","150"
"1","300","true","150","2","true","0.3","0.23","0.3","150","23","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","16","82","135"
"1","300","true","150","2","true","0.3","0.23","0.3","150","24","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","18","150","150"
"5","300","true","150","4","true","0.3","0.23","0.3","150","23","128","61"
"7","300","true","150","4","true","0.5","0.23","0.3","150","17","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","12","150","250"
"6","300","true","150","4","true","0.3","0.23","0.3","250","12","150","250"
"8","300","true","150","4","true","0.5","0.23","0.3","250","12","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","24","128","61"
"4","300","true","150","2","true","0.5","0.23","0.3","250","12","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","25","128","61"
"7","300","true","150","4","true","0.5","0.23","0.3","150","18","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","25","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","26","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","26","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","27","128","30"
"3","300","true","150","2","true","0.5","0.23","0.3","150","19","150","150"
"5","300","true","150","4","true","0.3","0.23","0.3","150","28","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","27","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","29","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","28","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","19","61","128"
"8","300","true","150","4","true","0.5","0.23","0.3","250","13","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","30","128","30"
"6","300","true","150","4","true","0.3","0.23","0.3","250","13","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","29","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","31","128","30"
"2","300","true","150","2","true","0.3","0.23","0.3","250","13","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","32","128","30"
"4","300","true","150","2","true","0.5","0.23","0.3","250","13","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","20","61","128"
"3","300","true","150","2","true","0.5","0.23","0.3","150","20","150","150"
"7","300","true","150","4","true","0.5","0.23","0.3","150","21","61","128"
"8","300","true","150","4","true","0.5","0.23","0.3","250","14","112","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","14","150","250"
"2","300","true","150","2","true","0.3","0.23","0.3","250","14","150","250"
"3","300","true","150","2","true","0.5","0.23","0.3","150","21","150","150"
"7","300","true","150","4","true","0.5","0.23","0.3","150","22","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","30","82","135"
"4","300","true","150","2","true","0.5","0.23","0.3","250","14","150","250"
"3","300","true","150","2","true","0.5","0.23","0.3","150","22","150","150"
"7","300","true","150","4","true","0.5","0.23","0.3","150","23","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","33","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","31","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","23","150","150"
"1","300","true","150","2","true","0.3","0.23","0.3","150","32","82","135"
"8","300","true","150","4","true","0.5","0.23","0.3","250","15","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","34","128","30"
"2","300","true","150","2","true","0.3","0.23","0.3","250","15","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","24","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","35","128","30"
"6","300","true","150","4","true","0.3","0.23","0.3","250","15","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","36","128","30"
"7","300","true","150","4","true","0.5","0.23","0.3","150","25","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","37","128","30"
"7","300","true","150","4","true","0.5","0.23","0.3","150","26","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","38","128","30"
"7","300","true","150","4","true","0.5","0.23","0.3","150","27","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","33","82","135"
"8","300","true","150","4","true","0.5","0.23","0.3","250","16","112","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","24","150","150"
"1","300","true","150","2","true","0.3","0.23","0.3","150","34","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","16","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","39","128","30"
"4","300","true","150","2","true","0.5","0.23","0.3","250","15","112","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","16","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","28","61","128"
"8","300","true","150","4","true","0.5","0.23","0.3","250","17","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","40","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","35","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","41","128","30"
"3","300","true","150","2","true","0.5","0.23","0.3","150","25","142","112"
"6","300","true","150","4","true","0.3","0.23","0.3","250","17","150","250"
"4","300","true","150","2","true","0.5","0.23","0.3","250","16","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","29","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","36","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","17","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","30","61","128"
"8","300","true","150","4","true","0.5","0.23","0.3","250","18","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","42","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","37","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","31","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","43","128","30"
"1","300","true","150","2","true","0.3","0.23","0.3","150","38","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","32","61","128"
"8","300","true","150","4","true","0.5","0.23","0.3","250","19","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","44","128","30"
"3","300","true","150","2","true","0.5","0.23","0.3","150","26","142","112"
"5","300","true","150","4","true","0.3","0.23","0.3","150","45","128","30"
"4","300","true","150","2","true","0.5","0.23","0.3","250","17","112","237"
"2","300","true","150","2","true","0.3","0.23","0.3","250","18","150","250"
"1","300","true","150","2","true","0.3","0.23","0.3","150","39","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","33","61","128"
"3","300","true","150","2","true","0.5","0.23","0.3","150","27","142","112"
"5","300","true","150","4","true","0.3","0.23","0.3","150","46","128","30"
"5","300","true","150","4","true","0.3","0.23","0.3","150","47","128","30"
"3","300","true","150","2","true","0.5","0.23","0.3","150","28","142","112"
"5","300","true","150","4","true","0.3","0.23","0.3","150","48","128","30"
"8","300","true","150","4","true","0.5","0.23","0.3","250","20","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","34","61","128"
"4","300","true","150","2","true","0.5","0.23","0.3","250","18","112","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","18","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","40","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","29","142","112"
"5","300","true","150","4","true","0.3","0.23","0.3","150","49","128","15"
"3","300","true","150","2","true","0.5","0.23","0.3","150","30","142","112"
"1","300","true","150","2","true","0.3","0.23","0.3","150","41","82","135"
"2","300","true","150","2","true","0.3","0.23","0.3","250","19","150","250"
"7","300","true","150","4","true","0.5","0.23","0.3","150","35","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","50","128","15"
"7","300","true","150","4","true","0.5","0.23","0.3","150","36","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","51","128","15"
"6","300","true","150","4","true","0.3","0.23","0.3","250","19","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","42","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","37","61","128"
"8","300","true","150","4","true","0.5","0.23","0.3","250","21","112","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","19","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","43","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","38","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","39","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","44","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","52","128","15"
"3","300","true","150","2","true","0.5","0.23","0.3","150","31","142","112"
"2","300","true","150","2","true","0.3","0.23","0.3","250","20","150","250"
"4","300","true","150","2","true","0.5","0.23","0.3","250","20","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","40","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","45","82","135"
"7","300","true","150","4","true","0.5","0.23","0.3","150","41","61","128"
"1","300","true","150","2","true","0.3","0.23","0.3","150","46","82","135"
"5","300","true","150","4","true","0.3","0.23","0.3","150","53","128","15"
"7","300","true","150","4","true","0.5","0.23","0.3","150","42","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","54","128","15"
"3","300","true","150","2","true","0.5","0.23","0.3","150","32","142","112"
"6","300","true","150","4","true","0.3","0.23","0.3","250","20","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","43","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","55","128","15"
"7","300","true","150","4","true","0.5","0.23","0.3","150","44","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","56","128","15"
"8","300","true","150","4","true","0.5","0.23","0.3","250","22","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","57","128","15"
"5","300","true","150","4","true","0.3","0.23","0.3","150","58","128","15"
"5","300","true","150","4","true","0.3","0.23","0.3","150","59","128","15"
"3","300","true","150","2","true","0.5","0.23","0.3","150","33","142","112"
"5","300","true","150","4","true","0.3","0.23","0.3","150","60","128","15"
"2","300","true","150","2","true","0.3","0.23","0.3","250","21","150","250"
"8","300","true","150","4","true","0.5","0.23","0.3","250","23","112","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","21","112","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","21","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","47","82","135"
"3","300","true","150","2","true","0.5","0.23","0.3","150","34","134","84"
"3","300","true","150","2","true","0.5","0.23","0.3","150","35","134","84"
"3","300","true","150","2","true","0.5","0.23","0.3","150","36","134","84"
"3","300","true","150","2","true","0.5","0.23","0.3","150","37","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","48","61","128"
"2","300","true","150","2","true","0.3","0.23","0.3","250","22","150","250"
"3","300","true","150","2","true","0.5","0.23","0.3","150","38","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","49","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","61","128","15"
"7","300","true","150","4","true","0.5","0.23","0.3","150","45","45","121"
"3","300","true","150","2","true","0.5","0.23","0.3","150","39","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","50","61","128"
"3","300","true","150","2","true","0.5","0.23","0.3","150","40","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","51","61","128"
"6","300","true","150","4","true","0.3","0.23","0.3","250","22","112","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","22","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","62","128","15"
"3","300","true","150","2","true","0.5","0.23","0.3","150","41","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","52","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","46","45","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","63","128","15"
"8","300","true","150","4","true","0.5","0.23","0.3","250","24","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","42","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","53","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","47","45","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","64","128","15"
"6","300","true","150","4","true","0.3","0.23","0.3","250","23","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","48","45","121"
"2","300","true","150","2","true","0.3","0.23","0.3","250","23","150","250"
"4","300","true","150","2","true","0.5","0.23","0.3","250","23","84","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","65","128","7"
"5","300","true","150","4","true","0.3","0.23","0.3","150","66","128","7"
"7","300","true","150","4","true","0.5","0.23","0.3","150","49","22","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","67","128","7"
"1","300","true","150","2","true","0.3","0.23","0.3","150","54","61","128"
"2","300","true","150","2","true","0.3","0.23","0.3","250","24","150","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","68","128","7"
"7","300","true","150","4","true","0.5","0.23","0.3","150","50","22","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","69","128","3"
"1","300","true","150","2","true","0.3","0.23","0.3","150","55","61","128"
"6","300","true","150","4","true","0.3","0.23","0.3","250","24","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","51","22","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","70","128","3"
"1","300","true","150","2","true","0.3","0.23","0.3","150","56","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","52","22","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","71","128","3"
"3","300","true","150","2","true","0.5","0.23","0.3","150","43","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","57","61","128"
"4","300","true","150","2","true","0.5","0.23","0.3","250","24","84","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","72","128","3"
"7","300","true","150","4","true","0.5","0.23","0.3","150","53","22","121"
"1","300","true","150","2","true","0.3","0.23","0.3","150","58","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","73","128","3"
"7","300","true","150","4","true","0.5","0.23","0.3","150","54","22","121"
"8","300","true","150","4","true","0.5","0.23","0.3","250","25","84","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","74","128","3"
"7","300","true","150","4","true","0.5","0.23","0.3","150","55","22","121"
"1","300","true","150","2","true","0.3","0.23","0.3","150","59","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","75","128","3"
"1","300","true","150","2","true","0.3","0.23","0.3","150","60","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","56","22","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","76","128","3"
"3","300","true","150","2","true","0.5","0.23","0.3","150","44","134","84"
"8","300","true","150","4","true","0.5","0.23","0.3","250","26","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","57","22","121"
"1","300","true","150","2","true","0.3","0.23","0.3","150","61","61","128"
"6","300","true","150","4","true","0.3","0.23","0.3","250","25","112","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","25","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","45","134","84"
"8","300","true","150","4","true","0.5","0.23","0.3","250","27","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","46","134","84"
"2","300","true","150","2","true","0.3","0.23","0.3","250","25","112","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","26","112","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","47","134","84"
"8","300","true","150","4","true","0.5","0.23","0.3","250","28","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","48","134","84"
"7","300","true","150","4","true","0.5","0.23","0.3","150","58","11","121"
"1","300","true","150","2","true","0.3","0.23","0.3","150","62","61","128"
"4","300","true","150","2","true","0.5","0.23","0.3","250","26","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","59","11","121"
"3","300","true","150","2","true","0.5","0.23","0.3","150","49","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","63","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","60","11","121"
"3","300","true","150","2","true","0.5","0.23","0.3","150","50","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","64","61","128"
"5","300","true","150","4","true","0.3","0.23","0.3","150","77","128","3"
"7","300","true","150","4","true","0.5","0.23","0.3","150","61","11","121"
"2","300","true","150","2","true","0.3","0.23","0.3","250","26","112","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","65","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","62","11","121"
"3","300","true","150","2","true","0.5","0.23","0.3","150","51","134","84"
"8","300","true","150","4","true","0.5","0.23","0.3","250","29","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","63","5","121"
"3","300","true","150","2","true","0.5","0.23","0.3","150","52","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","66","61","128"
"6","300","true","150","4","true","0.3","0.23","0.3","250","27","112","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","64","5","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","78","128","3"
"3","300","true","150","2","true","0.5","0.23","0.3","150","53","134","84"
"1","300","true","150","2","true","0.3","0.23","0.3","150","67","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","65","5","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","79","128","3"
"7","300","true","150","4","true","0.5","0.23","0.3","150","66","5","121"
"4","300","true","150","2","true","0.5","0.23","0.3","250","27","84","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","68","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","67","5","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","80","128","3"
"1","300","true","150","2","true","0.3","0.23","0.3","150","69","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","68","5","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","81","128","3"
"1","300","true","150","2","true","0.3","0.23","0.3","150","70","61","128"
"7","300","true","150","4","true","0.5","0.23","0.3","150","69","5","121"
"2","300","true","150","2","true","0.3","0.23","0.3","250","27","112","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","30","84","225"
"4","300","true","150","2","true","0.5","0.23","0.3","250","28","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","28","112","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","82","128","3"
"5","300","true","150","4","true","0.3","0.23","0.3","150","83","128","3"
"8","300","true","150","4","true","0.5","0.23","0.3","250","31","84","225"
"4","300","true","150","2","true","0.5","0.23","0.3","250","29","84","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","28","112","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","29","112","237"
